sample_name,source_dataset,original_database_id,original_id,eval_id,query_id,original_url,original_url_note,formula,ideal_chemistry,target_formula_key,space_group,crystal_system,target_phase_id,formula_group_id,candidate_source_origin,fit_status,fit_rwp_percent,fit_peak_window_rwp,fit_peak_window_pearson,fit_matched_peak_fraction,fit_background_fraction,warning_flags,public_spectrum_path,public_cif_path
NaSi3BO8_2,RRUFF,RRUFF:R060096-1,R060096-1,RRUFF:R060096-1,rruff__R060096-1,https://rruff.info/R060096,inferred_from_rruff_id,NaSi3BO8,NaSi3BO8,NaSi3BO8,2,triclinic,rruff_amcsd_0000139,B1|Na1|O8|Si3::sg::2,rruff,fit_quality_filtered,35.58786388128649,33.85046521348029,0.9274102432512875,1.0,0.6235614620742174,[],real_spectra/NaSi3BO8_2/NaSi3BO8_2.xy,real_spectra/NaSi3BO8_2/NaSi3BO8_2.cif
NaZn2H6SClO6_1,opXRD,opXRD:000422,422,opXRD:000422,opxrd__000422,,not_recorded_in_manifest,NaZn2H6SClO6,NaZn2H6SClO6,NaZn2H6SClO6,1,triclinic,opxrd_000422,Cl1|H6|Na1|O6|S1|Zn2::sg::1,opxrd,fit_quality_filtered,2.3855267606720663,2.5751695050444483,0.9998624881742175,0.5,0.2841661814174402,[],real_spectra/NaZn2H6SClO6_1/NaZn2H6SClO6_1.xy,real_spectra/NaZn2H6SClO6_1/NaZn2H6SClO6_1.cif
Nb2FeO6_60,RRUFF,RRUFF:R070161-1,R070161-1,RRUFF:R070161-1,rruff__R070161-1,https://rruff.info/R070161,inferred_from_rruff_id,Nb2FeO6,Nb2FeO6,Nb2FeO6,60,orthorhombic,rruff_amcsd_0016267,Fe1|Nb2|O6::sg::60,rruff,fit_quality_filtered,16.789130180821893,17.182391498169313,0.8297126026986293,0.75,0.9152730312622989,[],real_spectra/Nb2FeO6_60/Nb2FeO6_60.xy,real_spectra/Nb2FeO6_60/Nb2FeO6_60.cif
NdHCO3_1,opXRD,opXRD:000542,542,opXRD:000542,opxrd__000542,,not_recorded_in_manifest,NdHCO3,NdHCO3,NdHCO3,1,triclinic,opxrd_000542,C1|H1|Nd1|O3::sg::1,opxrd,fit_quality_filtered,1.4288383785858878,1.5724593952388604,0.9999436339059663,0.5,0.055352113611034884,"[""marginal_peak_match""]",real_spectra/NdHCO3_1/NdHCO3_1.xy,real_spectra/NdHCO3_1/NdHCO3_1.cif
Ni3S4_227,RRUFF,RRUFF:R050609-1,R050609-1,RRUFF:R050609-1,rruff__R050609-1,https://rruff.info/R050609,inferred_from_rruff_id,Ni3S4,Ni3S4,Ni3S4,227,cubic,rruff_amcsd_0012049,Ni3|S4::sg::227,rruff,fit_quality_filtered,10.464086925353232,10.312178755909251,0.9718626253665232,0.75,0.9264030654408965,[],real_spectra/Ni3S4_227/Ni3S4_227.xy,real_spectra/Ni3S4_227/Ni3S4_227.cif
NiAs2_58,RRUFF,RRUFF:R061021-1,R061021-1,RRUFF:R061021-1,rruff__R061021-1,https://rruff.info/R061021,inferred_from_rruff_id,NiAs2,NiAs2,NiAs2,58,orthorhombic,rruff_amcsd_0011937,As2|Ni1::sg::58,rruff,fit_quality_filtered,11.242167654754248,10.6023896517661,0.9814978713226263,0.625,0.8915921621379475,[],real_spectra/NiAs2_58/NiAs2_58.xy,real_spectra/NiAs2_58/NiAs2_58.cif
NiAsS_198,RRUFF,RRUFF:R070304-1,R070304-1,RRUFF:R070304-1,rruff__R070304-1,https://rruff.info/R070304,inferred_from_rruff_id,NiAsS,NiAsS,NiAsS,198,cubic,rruff_amcsd_0014008,As1|Ni1|S1::sg::198,rruff,fit_quality_filtered,10.288086505008508,11.23083456145956,0.9846983723286876,0.875,0.8590485431273911,[],real_spectra/NiAsS_198/NiAsS_198.xy,real_spectra/NiAsS_198/NiAsS_198.cif
NiCO3_167,RRUFF,RRUFF:R060366-1,R060366-1,RRUFF:R060366-1,rruff__R060366-1,https://rruff.info/R060366,inferred_from_rruff_id,NiCO3,NiCO3,NiCO3,167,trigonal_hex,rruff_amcsd_0000105,C1|Ni1|O3::sg::167,rruff,fit_quality_filtered,13.643877589202082,24.733126431593348,0.897779192659095,0.875,0.9161753431766454,[],real_spectra/NiCO3_167/NiCO3_167.xy,real_spectra/NiCO3_167/NiCO3_167.cif
NiSbS_198,RRUFF,RRUFF:R050247-1,R050247-1,RRUFF:R050247-1,rruff__R050247-1,https://rruff.info/R050247,inferred_from_rruff_id,NiSbS,NiSbS,NiSbS,198,cubic,rruff_amcsd_0014009,Ni1|S1|Sb1::sg::198,rruff,fit_quality_filtered,30.84388333927157,46.197456197772205,0.646995849769025,0.75,0.8726469464694959,[],real_spectra/NiSbS_198/NiSbS_198.xy,real_spectra/NiSbS_198/NiSbS_198.cif
NiSb_194,RRUFF,RRUFF:R060928-1,R060928-1,RRUFF:R060928-1,rruff__R060928-1,https://rruff.info/R060928,inferred_from_rruff_id,NiSb,NiSb,NiSb,194,hexagonal,rruff_amcsd_0011581,Ni1|Sb1::sg::194,rruff,fit_quality_filtered,21.3603680076664,25.930938783802134,0.916296875731548,0.75,0.8965958157604241,[],real_spectra/NiSb_194/NiSb_194.xy,real_spectra/NiSb_194/NiSb_194.cif
P3Pb5ClO12_176,RRUFF,RRUFF:R050027-1,R050027-1,RRUFF:R050027-1,rruff__R050027-1,https://rruff.info/R050027,inferred_from_rruff_id,P3Pb5ClO12,P3Pb5ClO12,P3Pb5ClO12,176,hexagonal,rruff_amcsd_0005226,Cl1|O12|P3|Pb5::sg::176,rruff,fit_quality_filtered,23.194792261658982,21.740500893327447,0.9855241833083044,0.875,0.4646059397254265,[],real_spectra/P3Pb5ClO12_176/P3Pb5ClO12_176.xy,real_spectra/P3Pb5ClO12_176/P3Pb5ClO12_176.cif
PPb2ClO3_1,opXRD,opXRD:000418,418,opXRD:000418,opxrd__000418,,not_recorded_in_manifest,PPb2ClO3,PPb2ClO3,PPb2ClO3,1,triclinic,opxrd_000418,Cl1|O3|P1|Pb2::sg::1,opxrd,fit_quality_filtered,9.98791634135511,12.189001889122713,0.9961171456268478,0.5,0.5934746541266642,"[""marginal_peak_match""]",real_spectra/PPb2ClO3_1/PPb2ClO3_1.xy,real_spectra/PPb2ClO3_1/PPb2ClO3_1.cif
Pb2CCl2O3_127,RRUFF,RRUFF:R050640-1,R050640-1,RRUFF:R050640-1,rruff__R050640-1,https://rruff.info/R050640,inferred_from_rruff_id,Pb2CCl2O3,Pb2CCl2O3,Pb2CCl2O3,127,tetragonal,rruff_amcsd_0015646,C1|Cl2|O3|Pb2::sg::127,rruff,fit_quality_filtered,34.443701817750444,29.734991542669825,0.9783310589995879,1.0,0.5705682198027594,[],real_spectra/Pb2CCl2O3_127/Pb2CCl2O3_127.xy,real_spectra/Pb2CCl2O3_127/Pb2CCl2O3_127.cif
Pb3(ClO)2_62,RRUFF,RRUFF:R050669-1,R050669-1,RRUFF:R050669-1,rruff__R050669-1,https://rruff.info/R050669,inferred_from_rruff_id,Pb3(ClO)2,Pb3(ClO)2,Pb3(ClO)2,62,orthorhombic,rruff_amcsd_0006898,Cl2|O2|Pb3::sg::62,rruff,fit_quality_filtered,34.07908292035175,29.46428560795013,0.9010546424325409,0.875,0.6714563114769757,[],real_spectra/Pb3(ClO)2_62/Pb3(ClO)2_62.xy,real_spectra/Pb3(ClO)2_62/Pb3(ClO)2_62.cif
PbCO3_62,RRUFF,RRUFF:R040069-1,R040069-1,RRUFF:R040069-1,rruff__R040069-1,https://rruff.info/R040069,inferred_from_rruff_id,PbCO3,PbCO3,PbCO3,62,orthorhombic,rruff_amcsd_0006304,C1|O3|Pb1::sg::62,rruff,fit_quality_filtered,23.642420999995124,20.94158511319581,0.9905981701165638,1.0,0.5022022875604204,[],real_spectra/PbCO3_62/PbCO3_62.xy,real_spectra/PbCO3_62/PbCO3_62.cif
PbSO4_62,RRUFF,RRUFF:R050052-1,R050052-1,RRUFF:R050052-1,rruff__R050052-1,https://rruff.info/R050052,inferred_from_rruff_id,PbSO4,PbSO4,PbSO4,62,orthorhombic,rruff_amcsd_0000665,O4|Pb1|S1::sg::62,rruff,fit_quality_filtered,22.335820608816555,20.345268965436535,0.9783941678123556,1.0,0.45302780016160477,[],real_spectra/PbSO4_62/PbSO4_62.xy,real_spectra/PbSO4_62/PbSO4_62.cif
PbS_225,RRUFF,RRUFF:R070325-1,R070325-1,RRUFF:R070325-1,rruff__R070325-1,https://rruff.info/R070325,inferred_from_rruff_id,PbS,PbS,PbS,225,cubic,rruff_amcsd_0000003,Pb1|S1::sg::225,rruff,fit_quality_filtered,25.4358314883228,22.725990793938916,0.9807092197074527,0.875,0.5769395278103235,[],real_spectra/PbS_225/PbS_225.xy,real_spectra/PbS_225/PbS_225.cif
Sb2O3_227,RRUFF,RRUFF:R060075-1,R060075-1,RRUFF:R060075-1,rruff__R060075-1,https://rruff.info/R060075,inferred_from_rruff_id,Sb2O3,Sb2O3,Sb2O3,227,cubic,rruff_amcsd_0009536,O3|Sb2::sg::227,rruff,fit_quality_filtered,41.97274220133823,32.887899866293054,0.98406016551436,0.875,0.34975545407202757,[],real_spectra/Sb2O3_227/Sb2O3_227.xy,real_spectra/Sb2O3_227/Sb2O3_227.cif
Sb2S3_1,opXRD,opXRD:000838,838,opXRD:000838,opxrd__000838,,not_recorded_in_manifest,Sb2S3,Sb2S3,Sb2S3,1,triclinic,opxrd_000297,S3|Sb2::sg::1,opxrd,fit_quality_filtered,18.46877606730529,20.59408219941032,0.9704910571869979,0.5,0.5467716939119605,[],real_spectra/Sb2S3_1/Sb2S3_1.xy,real_spectra/Sb2S3_1/Sb2S3_1.cif
Sb2S3_62,RRUFF,RRUFF:R050066-1,R050066-1,RRUFF:R050066-1,rruff__R050066-1,https://rruff.info/R050066,inferred_from_rruff_id,Sb2S3,Sb2S3,Sb2S3,62,orthorhombic,rruff_amcsd_0003549,S3|Sb2::sg::62,rruff,fit_quality_filtered,15.379941047715228,19.650628278597278,0.9906392489282878,0.75,0.25383756563668364,[],real_spectra/Sb2S3_62/Sb2S3_62.xy,real_spectra/Sb2S3_62/Sb2S3_62.cif
Si3(CO2)2_1,opXRD,opXRD:000628,628,opXRD:000628,opxrd__000628,,not_recorded_in_manifest,Si3(CO2)2,Si3(CO2)2,Si3(CO2)2,1,triclinic,opxrd_000628,C2|O4|Si3::sg::1,opxrd,fit_quality_filtered,1.9843040476181097,2.0731934674955315,0.9999307917445469,0.5,0.03270728234074545,"[""marginal_peak_match""]",real_spectra/Si3(CO2)2_1/Si3(CO2)2_1.xy,real_spectra/Si3(CO2)2_1/Si3(CO2)2_1.cif
SiO_1,opXRD,opXRD:000022,22,opXRD:000022,opxrd__000022,,not_recorded_in_manifest,SiO,SiO,SiO,1,triclinic,opxrd_000022,O1|Si1::sg::1,opxrd,fit_quality_filtered,7.672025767897299,10.49434870637153,0.9973142902267056,0.6666666666666666,0.10309860928563483,[],real_spectra/SiO_1/SiO_1.xy,real_spectra/SiO_1/SiO_1.cif
SnO2_136,RRUFF,RRUFF:R040072-1,R040072-1,RRUFF:R040072-1,rruff__R040072-1,https://rruff.info/R040072,inferred_from_rruff_id,SnO2,SnO2,SnO2,136,tetragonal,rruff_amcsd_0009162,O2|Sn1::sg::136,rruff,fit_quality_filtered,8.949317208747097,10.251782402398721,0.9971022364507496,0.875,0.29503145366658706,[],real_spectra/SnO2_136/SnO2_136.xy,real_spectra/SnO2_136/SnO2_136.cif
SrCO3_62,RRUFF,RRUFF:R040037-1,R040037-1,RRUFF:R040037-1,rruff__R040037-1,https://rruff.info/R040037,inferred_from_rruff_id,SrCO3,SrCO3,SrCO3,62,orthorhombic,rruff_amcsd_0000234,C1|O3|Sr1::sg::62,rruff,fit_quality_filtered,21.175992840798738,20.298556803766424,0.9880933382509245,0.75,0.3690411028800447,[],real_spectra/SrCO3_62/SrCO3_62.xy,real_spectra/SrCO3_62/SrCO3_62.cif
SrSO4_62,RRUFF,RRUFF:R040007-1,R040007-1,RRUFF:R040007-1,rruff__R040007-1,https://rruff.info/R040007,inferred_from_rruff_id,SrSO4,SrSO4,SrSO4,62,orthorhombic,rruff_amcsd_0000664,O4|S1|Sr1::sg::62,rruff,fit_quality_filtered,20.116123150491998,19.059785587552092,0.9853439113269152,0.875,0.36098710934348555,[],real_spectra/SrSO4_62/SrSO4_62.xy,real_spectra/SrSO4_62/SrSO4_62.cif
Ta3Al4O14_143,RRUFF,RRUFF:R050629-1,R050629-1,RRUFF:R050629-1,rruff__R050629-1,https://rruff.info/R050629,inferred_from_rruff_id,Ta3Al4O14,Ta3Al4O14,Ta3Al4O14,143,trigonal_hex,rruff_amcsd_0005281,Al4|O14|Ta3::sg::143,rruff,fit_quality_filtered,33.866557131388646,42.72018124187584,0.8808228777296457,0.875,0.6503726502476571,[],real_spectra/Ta3Al4O14_143/Ta3Al4O14_143.xy,real_spectra/Ta3Al4O14_143/Ta3Al4O14_143.cif
TaSbO4_52,RRUFF,RRUFF:R050232-1,R050232-1,RRUFF:R050232-1,rruff__R050232-1,https://rruff.info/R050232,inferred_from_rruff_id,TaSbO4,TaSbO4,TaSbO4,52,orthorhombic,rruff_amcsd_0015749,O4|Sb1|Ta1::sg::52,rruff,fit_quality_filtered,24.67567768599476,24.731031694519803,0.9731141120768887,0.875,0.6053875645577882,[],real_spectra/TaSbO4_52/TaSbO4_52.xy,real_spectra/TaSbO4_52/TaSbO4_52.cif
ThO2_225,RRUFF,RRUFF:R060849-1,R060849-1,RRUFF:R060849-1,rruff__R060849-1,https://rruff.info/R060849,inferred_from_rruff_id,ThO2,ThO2,ThO2,225,cubic,rruff_amcsd_0011725,O2|Th1::sg::225,rruff,fit_quality_filtered,12.222140366488206,12.044071400352653,0.9973143007548896,1.0,0.3706221094700562,[],real_spectra/ThO2_225/ThO2_225.xy,real_spectra/ThO2_225/ThO2_225.cif
TiFeO3_148,RRUFF,RRUFF:R060149-1,R060149-1,RRUFF:R060149-1,rruff__R060149-1,https://rruff.info/R060149,inferred_from_rruff_id,TiFeO3,TiFeO3,TiFeO3,148,trigonal_hex,rruff_amcsd_0000925,Fe1|O3|Ti1::sg::148,rruff,fit_quality_filtered,13.47426604975631,12.779709045704454,0.9053865905453871,1.0,0.949972029420824,[],real_spectra/TiFeO3_148/TiFeO3_148.xy,real_spectra/TiFeO3_148/TiFeO3_148.cif
TiO2_61,RRUFF,RRUFF:R050363-1,R050363-1,RRUFF:R050363-1,rruff__R050363-1,https://rruff.info/R050363,inferred_from_rruff_id,TiO2,TiO2,TiO2,61,orthorhombic,rruff_amcsd_0005160,O2|Ti1::sg::61,rruff,fit_quality_filtered,14.776303909097866,20.08462830562262,0.9832324491912021,0.875,0.4723951285298978,[],real_spectra/TiO2_61/TiO2_61.xy,real_spectra/TiO2_61/TiO2_61.cif
TlAsS2_1,opXRD,opXRD:000248,248,opXRD:000248,opxrd__000248,,not_recorded_in_manifest,TlAsS2,TlAsS2,TlAsS2,1,triclinic,opxrd_000229,As1|S2|Tl1::sg::1,opxrd,fit_quality_filtered,2.3274384880024614,2.5610825046264525,0.9998712984498903,0.5,0.11256285173756994,"[""trimmed_below_5deg"", ""marginal_peak_match""]",real_spectra/TlAsS2_1/TlAsS2_1.xy,real_spectra/TlAsS2_1/TlAsS2_1.cif
U2CuH5CO10_1,opXRD,opXRD:000573,573,opXRD:000573,opxrd__000573,,not_recorded_in_manifest,U2CuH5CO10,U2CuH5CO10,U2CuH5CO10,1,triclinic,opxrd_000573,C1|Cu1|H5|O10|U2::sg::1,opxrd,fit_quality_filtered,2.8402370995981645,3.20017198740544,0.9997650505162402,0.625,0.11880676412183822,"[""marginal_peak_match""]",real_spectra/U2CuH5CO10_1/U2CuH5CO10_1.xy,real_spectra/U2CuH5CO10_1/U2CuH5CO10_1.cif
U2Si(H2O5)2_70,RRUFF,RRUFF:R060407-1,R060407-1,RRUFF:R060407-1,rruff__R060407-1,https://rruff.info/R060407,inferred_from_rruff_id,U2Si(H2O5)2,U2Si(H2O5)2,U2Si(H2O5)2,70,orthorhombic,rruff_amcsd_0010268,H4|O10|Si1|U2::sg::70,rruff,fit_quality_filtered,38.87427850044675,37.213667460891244,0.869091996966934,0.75,0.6371884748643685,[],real_spectra/U2Si(H2O5)2_70/U2Si(H2O5)2_70.xy,real_spectra/U2Si(H2O5)2_70/U2Si(H2O5)2_70.cif
U2V2PbO16_60,RRUFF,RRUFF:R050548-1,R050548-1,RRUFF:R050548-1,rruff__R050548-1,https://rruff.info/R050548,inferred_from_rruff_id,U2V2PbO16,U2V2PbO16,U2V2PbO16,60,orthorhombic,rruff_amcsd_0012133,O16|Pb1|U2|V2::sg::60,rruff,fit_quality_filtered,83.25893000592066,44.03372732740676,0.850490429376042,0.875,0.6056555329622852,[],real_spectra/U2V2PbO16_60/U2V2PbO16_60.xy,real_spectra/U2V2PbO16_60/U2V2PbO16_60.cif
UO2_225,RRUFF,RRUFF:R070747-1,R070747-1,RRUFF:R070747-1,rruff__R070747-1,https://rruff.info/R070747,inferred_from_rruff_id,UO2,UO2,UO2,225,cubic,rruff_amcsd_0011728,O2|U1::sg::225,rruff,fit_quality_filtered,31.63468171387977,24.576470918886674,0.9751216348256815,1.0,0.6131258435227149,[],real_spectra/UO2_225/UO2_225.xy,real_spectra/UO2_225/UO2_225.cif
UTi2O6_12,RRUFF,RRUFF:R080091-1,R080091-1,RRUFF:R080091-1,rruff__R080091-1,https://rruff.info/R080091,inferred_from_rruff_id,UTi2O6,UTi2O6,UTi2O6,12,monoclinic,rruff_amcsd_0005188,O6|Ti2|U1::sg::12,rruff,fit_quality_filtered,37.86569656438263,40.49656575077027,0.6941451288173516,0.875,0.6612374577025458,[],real_spectra/UTi2O6_12/UTi2O6_12.xy,real_spectra/UTi2O6_12/UTi2O6_12.cif
V3Pb5ClO12_176,RRUFF,RRUFF:R050171-1,R050171-1,RRUFF:R050171-1,rruff__R050171-1,https://rruff.info/R050171,inferred_from_rruff_id,V3Pb5ClO12,V3Pb5ClO12,V3Pb5ClO12,176,hexagonal,rruff_amcsd_0005076,Cl1|O12|Pb5|V3::sg::176,rruff,fit_quality_filtered,21.88162695561263,20.7020729348177,0.989518852259737,0.875,0.4877952821040645,[],real_spectra/V3Pb5ClO12_176/V3Pb5ClO12_176.xy,real_spectra/V3Pb5ClO12_176/V3Pb5ClO12_176.cif
VCuHPbO5_62,RRUFF,RRUFF:R050521-1,R050521-1,RRUFF:R050521-1,rruff__R050521-1,https://rruff.info/R050521,inferred_from_rruff_id,VCuHPbO5,VCuHPbO5,VCuHPbO5,62,orthorhombic,rruff_amcsd_0005468,Cu1|H1|O5|Pb1|V1::sg::62,rruff,fit_quality_filtered,20.765069245060484,20.2588579420501,0.9602260226688573,1.0,0.6514955357788879,[],real_spectra/VCuHPbO5_62/VCuHPbO5_62.xy,real_spectra/VCuHPbO5_62/VCuHPbO5_62.cif
VO2_62,RRUFF,RRUFF:R050391-1,R050391-1,RRUFF:R050391-1,rruff__R050391-1,https://rruff.info/R050391,inferred_from_rruff_id,VO2,VO2,VO2,62,orthorhombic,rruff_amcsd_0000074,O2|V1::sg::62,rruff,fit_quality_filtered,19.09899870902106,21.661114723441642,0.8916684859671329,0.75,0.9486072564922119,"[""marginal_peak_match""]",real_spectra/VO2_62/VO2_62.xy,real_spectra/VO2_62/VO2_62.cif
YF3_62,RRUFF,RRUFF:R130714,R130714,RRUFF:R130714,rruff__R130714,https://rruff.info/R130714,inferred_from_rruff_id,YF3,YF3,YF3,62,orthorhombic,rruff_amcsd_0020020,F3|Y1::sg::62,rruff,fit_quality_filtered,12.727972172528778,12.437925631349264,0.9618270414957973,0.875,0.8749311932365285,"[""trimmed_below_5deg""]",real_spectra/YF3_62/YF3_62.xy,real_spectra/YF3_62/YF3_62.cif
YPO4_141,RRUFF,RRUFF:R060428-1,R060428-1,RRUFF:R060428-1,rruff__R060428-1,https://rruff.info/R060428,inferred_from_rruff_id,YPO4,YPO4,YPO4,141,tetragonal,rruff_amcsd_0001706,O4|P1|Y1::sg::141,rruff,fit_quality_filtered,20.53246598425284,21.240513559241478,0.9620764038492924,0.875,0.7660982863920753,[],real_spectra/YPO4_141/YPO4_141.xy,real_spectra/YPO4_141/YPO4_141.cif
Zn(AsO2)2_14,RRUFF,RRUFF:R040011-1,R040011-1,RRUFF:R040011-1,rruff__R040011-1,https://rruff.info/R040011,inferred_from_rruff_id,Zn(AsO2)2,Zn(AsO2)2,Zn(AsO2)2,14,monoclinic,rruff_amcsd_0001093,As2|O4|Zn1::sg::14,rruff,fit_quality_filtered,5.320460685786388,8.101620624483024,0.9972831274337957,0.75,0.6541915930380187,"[""marginal_peak_match""]",real_spectra/Zn(AsO2)2_14/Zn(AsO2)2_14.xy,real_spectra/Zn(AsO2)2_14/Zn(AsO2)2_14.cif
Zn2Cu2H7SO9_1,opXRD,opXRD:000539,539,opXRD:000539,opxrd__000539,,not_recorded_in_manifest,Zn2Cu2H7SO9,Zn2Cu2H7SO9,Zn2Cu2H7SO9,1,triclinic,opxrd_000539,Cu2|H7|O9|S1|Zn2::sg::1,opxrd,fit_quality_filtered,3.2443462378130166,3.4898067379434328,0.9996542041708311,0.5,0.05769914948152593,[],real_spectra/Zn2Cu2H7SO9_1/Zn2Cu2H7SO9_1.xy,real_spectra/Zn2Cu2H7SO9_1/Zn2Cu2H7SO9_1.cif
Zn3(PO6)2_2,RRUFF,RRUFF:R050463-1,R050463-1,RRUFF:R050463-1,rruff__R050463-1,https://rruff.info/R050463,inferred_from_rruff_id,Zn3(PO6)2,Zn3(PO6)2,Zn3(PO6)2,2,triclinic,rruff_amcsd_0010701,O12|P2|Zn3::sg::2,rruff,fit_quality_filtered,26.396433440953178,26.652716814430054,0.8449402101187484,0.75,0.501221534489958,[],real_spectra/Zn3(PO6)2_2/Zn3(PO6)2_2.xy,real_spectra/Zn3(PO6)2_2/Zn3(PO6)2_2.cif
Zn4P2O13_13,RRUFF,RRUFF:R050581-1,R050581-1,RRUFF:R050581-1,rruff__R050581-1,https://rruff.info/R050581,inferred_from_rruff_id,Zn4P2O13,Zn4P2O13,Zn4P2O13,13,monoclinic,rruff_amcsd_0014456,O13|P2|Zn4::sg::13,rruff,fit_quality_filtered,41.57327202380172,42.46856936317758,0.6657847174277925,0.75,0.33781416440143097,[],real_spectra/Zn4P2O13_13/Zn4P2O13_13.xy,real_spectra/Zn4P2O13_13/Zn4P2O13_13.cif
ZnCO3_167,RRUFF,RRUFF:R040051-1,R040051-1,RRUFF:R040051-1,rruff__R040051-1,https://rruff.info/R040051,inferred_from_rruff_id,ZnCO3,ZnCO3,ZnCO3,167,trigonal_hex,rruff_amcsd_0000102,C1|O3|Zn1::sg::167,rruff,fit_quality_filtered,24.445867139048964,25.167150912364832,0.9883503319262589,0.8571428571428571,0.4331645602236671,[],real_spectra/ZnCO3_167/ZnCO3_167.xy,real_spectra/ZnCO3_167/ZnCO3_167.cif
ZnFeAsHO5_1,opXRD,opXRD:001120,1120,opXRD:001120,opxrd__001120,,not_recorded_in_manifest,ZnFeAsHO5,ZnFeAsHO5,ZnFeAsHO5,1,triclinic,opxrd_001120,As1|Fe1|H1|O5|Zn1::sg::1,opxrd,fit_quality_filtered,2.6687423985519865,2.9353905626742653,0.9998147570570812,0.5,0.08154746338410879,"[""trimmed_below_5deg""]",real_spectra/ZnFeAsHO5_1/ZnFeAsHO5_1.xy,real_spectra/ZnFeAsHO5_1/ZnFeAsHO5_1.cif
ZnO_186,RRUFF,RRUFF:R050492-1,R050492-1,RRUFF:R050492-1,rruff__R050492-1,https://rruff.info/R050492,inferred_from_rruff_id,ZnO,ZnO,ZnO,186,hexagonal,rruff_amcsd_0005203,O1|Zn1::sg::186,rruff,fit_quality_filtered,21.029857301235502,19.69336809879984,0.9824044303010827,1.0,0.5912035513498342,[],real_spectra/ZnO_186/ZnO_186.xy,real_spectra/ZnO_186/ZnO_186.cif
ZnS_216,RRUFF,RRUFF:R060005-1,R060005-1,RRUFF:R060005-1,rruff__R060005-1,https://rruff.info/R060005,inferred_from_rruff_id,ZnS,ZnS,ZnS,216,cubic,rruff_amcsd_0000110,S1|Zn1::sg::216,rruff,fit_quality_filtered,18.72817221797271,20.44816121349263,0.9683995576541014,1.0,0.7953161533514971,[],real_spectra/ZnS_216/ZnS_216.xy,real_spectra/ZnS_216/ZnS_216.cif
Zn_191,opXRD,opXRD:001189,1189,opXRD:001189,opxrd__001189,,not_recorded_in_manifest,Zn,Zn,Zn,191,hexagonal,opxrd_001189,Zn1::sg::191,opxrd,fit_quality_filtered,25.08557053815413,20.140360177563963,0.7856497547624008,0.6666666666666666,0.9287855960044878,[],real_spectra/Zn_191/Zn_191.xy,real_spectra/Zn_191/Zn_191.cif
ZrSiO4_141,RRUFF,RRUFF:R050203-1,R050203-1,RRUFF:R050203-1,rruff__R050203-1,https://rruff.info/R050203,inferred_from_rruff_id,ZrSiO4,ZrSiO4,ZrSiO4,141,tetragonal,rruff_amcsd_0000237,O4|Si1|Zr1::sg::141,rruff,fit_quality_filtered,27.550782904906885,18.932874755572005,0.9934051713221219,0.875,0.28866178647623697,[],real_spectra/ZrSiO4_141/ZrSiO4_141.xy,real_spectra/ZrSiO4_141/ZrSiO4_141.cif
