query_id,eval_id,sample_name,target_formula,target_formula_key,formula_group_id,target_space_group,target_space_group_symbol,target_crystal_system,target_phase_id,target_database,target_database_id,target_cif_path,mapping_basis,notes
gen_0193,AlPO5_2,AlPO5_2,AlPO5,AlPO5,Al1|O5|P1::sg::2,2,P-1,triclinic,cod_7247107,cod,7247107,generated_spectra/all_1500/AlPO5_2/AlPO5_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0194,AlPO6_1,AlPO6_1,AlPO6,AlPO6,Al1|O6|P1::sg::1,1,P1,triclinic,mp-1204888,materials_project,mp-1204888,generated_spectra/all_1500/AlPO6_1/AlPO6_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0195,AlPO6_14,AlPO6_14,AlPO6,AlPO6,Al1|O6|P1::sg::14,14,P2_1/c,monoclinic,mp-1202156,materials_project,mp-1202156,generated_spectra/all_1500/AlPO6_14/AlPO6_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0196,AlP_127,AlP_127,AlP,AlP,Al1|P1::sg::127,127,P4/mbm,tetragonal,mp-997569,materials_project,mp-997569,generated_spectra/all_1500/AlP_127/AlP_127.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0197,AlP_186,AlP_186,AlP,AlP,Al1|P1::sg::186,186,P6_3mc,hexagonal,mp-8880,materials_project,mp-8880,generated_spectra/all_1500/AlP_186/AlP_186.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0198,AlS2O9_148,AlS2O9_148,AlS2O9,AlS2O9,Al1|O9|S2::sg::148,148,R-3,trigonal,cod_8104178,cod,8104178,generated_spectra/all_1500/AlS2O9_148/AlS2O9_148.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0199,AlSi3O8_2,AlSi3O8_2,AlSi3O8,AlSi3O8,Al1|O8|Si3::sg::2,2,P-1,triclinic,mp-1228255,materials_project,mp-1228255,generated_spectra/all_1500/AlSi3O8_2/AlSi3O8_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0200,AlTlO2_166,AlTlO2_166,AlTlO2,AlTlO2,Al1|O2|Tl1::sg::166,166,R-3m,trigonal,cod_7223713,cod,7223713,generated_spectra/all_1500/AlTlO2_166/AlTlO2_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0201,Al_1,Al_1,Al,Al,Al1::sg::1,1,P1,triclinic,mp-1245129,materials_project,mp-1245129,generated_spectra/all_1500/Al_1/Al_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0202,Al_139,Al_139,Al,Al,Al1::sg::139,139,I4/mmm,tetragonal,mp-1239196,materials_project,mp-1239196,generated_spectra/all_1500/Al_139/Al_139.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0203,Al_194,Al_194,Al,Al,Al1::sg::194,194,P6_3/mmc,hexagonal,mp-1183144,materials_project,mp-1183144,generated_spectra/all_1500/Al_194/Al_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0204,Al_225,Al_225,Al,Al,Al1::sg::225,225,Fm-3m,cubic,mp-134,materials_project,mp-134,generated_spectra/all_1500/Al_225/Al_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0205,Al_229,Al_229,Al,Al,Al1::sg::229,229,Im-3m,cubic,mp-998860,materials_project,mp-998860,generated_spectra/all_1500/Al_229/Al_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0206,Am(IO3)3_14,Am(IO3)3_14,Am(IO3)3,Am(IO3)3,Am1|I3|O9::sg::14,14,P2_1/c,monoclinic,cod_4300606,cod,4300606,generated_spectra/all_1500/Am(IO3)3_14/Am(IO3)3_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0207,Am2O3_206,Am2O3_206,Am2O3,Am2O3,Am2|O3::sg::206,206,Ia-3,cubic,cod_4124688,cod,4124688,generated_spectra/all_1500/Am2O3_206/Am2O3_206.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0208,Am2P3O10_15,Am2P3O10_15,Am2P3O10,Am2P3O10,Am2|O10|P3::sg::15,15,C2/c,monoclinic,cod_4329911,cod,4329911,generated_spectra/all_1500/Am2P3O10_15/Am2P3O10_15.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0209,Am2S3O20_15,Am2S3O20_15,Am2S3O20,Am2S3O20,Am2|O20|S3::sg::15,15,C2/c,monoclinic,cod_4343599,cod,4343599,generated_spectra/all_1500/Am2S3O20_15/Am2S3O20_15.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0210,AmBrO_129,AmBrO_129,AmBrO,AmBrO,Am1|Br1|O1::sg::129,129,P4/nmm,tetragonal,cod_1530991,cod,1530991,generated_spectra/all_1500/AmBrO_129/AmBrO_129.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0211,AmClO_129,AmClO_129,AmClO,AmClO,Am1|Cl1|O1::sg::129,129,P4/nmm,tetragonal,cod_4124687,cod,4124687,generated_spectra/all_1500/AmClO_129/AmClO_129.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0212,AmI2_14,AmI2_14,AmI2,AmI2,Am1|I2::sg::14,14,P2_1/c,monoclinic,cod_4031505,cod,4031505,generated_spectra/all_1500/AmI2_14/AmI2_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0213,AmIO_129,AmIO_129,AmIO,AmIO,Am1|I1|O1::sg::129,129,P4/nmm,tetragonal,cod_4031506,cod,4031506,generated_spectra/all_1500/AmIO_129/AmIO_129.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0214,AmO2_225,AmO2_225,AmO2,AmO2,Am1|O2::sg::225,225,Fm-3m,cubic,cod_9008998,cod,9008998,generated_spectra/all_1500/AmO2_225/AmO2_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0215,AmSb_225,AmSb_225,AmSb,AmSb,Am1|Sb1::sg::225,225,Fm-3m,cubic,cod_1008975,cod,1008975,generated_spectra/all_1500/AmSb_225/AmSb_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0216,AmWO5_14,AmWO5_14,AmWO5,AmWO5,Am1|O5|W1::sg::14,14,P2_1/c,monoclinic,cod_1551090,cod,1551090,generated_spectra/all_1500/AmWO5_14/AmWO5_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0217,Am_194,Am_194,Am,Am,Am1::sg::194,194,P6_3/mmc,hexagonal,cod_9008524,cod,9008524,generated_spectra/all_1500/Am_194/Am_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0218,Am_225,Am_225,Am,Am,Am1::sg::225,225,Fm-3m,cubic,cod_9008461,cod,9008461,generated_spectra/all_1500/Am_225/Am_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0219,Ar_194,Ar_194,Ar,Ar,Ar1::sg::194,194,P6_3/mmc,hexagonal,mp-568145,materials_project,mp-568145,generated_spectra/all_1500/Ar_194/Ar_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0220,Ar_225,Ar_225,Ar,Ar,Ar1::sg::225,225,Fm-3m,cubic,mp-23155,materials_project,mp-23155,generated_spectra/all_1500/Ar_225/Ar_225.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0221,As2(Cl3O)3_14,As2(Cl3O)3_14,As2(Cl3O)3,As2(Cl3O)3,As2|Cl9|O3::sg::14,14,P2_1/c,monoclinic,cod_1535161,cod,1535161,generated_spectra/all_1500/As2(Cl3O)3_14/As2(Cl3O)3_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0222,As2O3_14,As2O3_14,As2O3,As2O3,As2|O3::sg::14,14,P2_1/c,monoclinic,mp-1582,materials_project,mp-1582,generated_spectra/all_1500/As2O3_14/As2O3_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0223,As2O3_4,As2O3_4,As2O3,As2O3,As2|O3::sg::4,4,P2_1,monoclinic,mp-1105118,materials_project,mp-1105118,generated_spectra/all_1500/As2O3_4/As2O3_4.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0224,As2O3_56,As2O3_56,As2O3,As2O3,As2|O3::sg::56,56,Pccn,orthorhombic,mp-1106211,materials_project,mp-1106211,generated_spectra/all_1500/As2O3_56/As2O3_56.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0225,As2O3_86,As2O3_86,As2O3,As2O3,As2|O3::sg::86,86,P4_2/n,tetragonal,mp-1189365,materials_project,mp-1189365,generated_spectra/all_1500/As2O3_86/As2O3_86.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0226,As2O5_19,As2O5_19,As2O5,As2O5,As2|O5::sg::19,19,P2_12_12_1,orthorhombic,mp-1788,materials_project,mp-1788,generated_spectra/all_1500/As2O5_19/As2O5_19.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0227,As2O5_92,As2O5_92,As2O5,As2O5,As2|O5::sg::92,92,P4_12_12,tetragonal,mp-555434,materials_project,mp-555434,generated_spectra/all_1500/As2O5_92/As2O5_92.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0228,As2O5_96,As2O5_96,As2O5,As2O5,As2|O5::sg::96,96,P4_32_12,tetragonal,mp-1413546,materials_project,mp-1413546,generated_spectra/all_1500/As2O5_96/As2O5_96.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0229,As2O9_14,As2O9_14,As2O9,As2O9,As2|O9::sg::14,14,P2_1/c,monoclinic,mp-1182590,materials_project,mp-1182590,generated_spectra/all_1500/As2O9_14/As2O9_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0230,AsO2_14,AsO2_14,AsO2,AsO2,As1|O2::sg::14,14,P2_1/c,monoclinic,mp-1182387,materials_project,mp-1182387,generated_spectra/all_1500/AsO2_14/AsO2_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0231,AsO2_62,AsO2_62,AsO2,AsO2,As1|O2::sg::62,62,Pnma,orthorhombic,mp-27356,materials_project,mp-27356,generated_spectra/all_1500/AsO2_62/AsO2_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0232,AsO3_227,AsO3_227,AsO3,AsO3,As1|O3::sg::227,227,Fd-3m,cubic,mp-1215144,materials_project,mp-1215144,generated_spectra/all_1500/AsO3_227/AsO3_227.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0233,AsPd5_5,AsPd5_5,AsPd5,AsPd5,As1|Pd5::sg::5,5,C2,monoclinic,cod_1541209,cod,1541209,generated_spectra/all_1500/AsPd5_5/AsPd5_5.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0234,As_123,As_123,As,As,As1::sg::123,123,P4/mmm,tetragonal,mp-1182332,materials_project,mp-1182332,generated_spectra/all_1500/As_123/As_123.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0235,As_139,As_139,As,As,As1::sg::139,139,I4/mmm,tetragonal,mp-1238842,materials_project,mp-1238842,generated_spectra/all_1500/As_139/As_139.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0236,As_221,As_221,As,As,As1::sg::221,221,Pm-3m,cubic,mp-10,materials_project,mp-10,generated_spectra/all_1500/As_221/As_221.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0237,As_64,As_64,As,As,As1::sg::64,64,Cmce,orthorhombic,mp-158,materials_project,mp-158,generated_spectra/all_1500/As_64/As_64.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0238,Au(OF3)2_1,Au(OF3)2_1,Au(OF3)2,Au(OF3)2,Au1|F6|O2::sg::1,1,P1,triclinic,mp-1228770,materials_project,mp-1228770,generated_spectra/all_1500/Au(OF3)2_1/Au(OF3)2_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0239,Au(OF3)2_2,Au(OF3)2_2,Au(OF3)2,Au(OF3)2,Au1|F6|O2::sg::2,2,P-1,triclinic,mp-3530,materials_project,mp-3530,generated_spectra/all_1500/Au(OF3)2_2/Au(OF3)2_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0240,Au2O3_1,Au2O3_1,Au2O3,Au2O3,Au2|O3::sg::1,1,P1,triclinic,mp-658803,materials_project,mp-658803,generated_spectra/all_1500/Au2O3_1/Au2O3_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0241,Au2O3_43,Au2O3_43,Au2O3,Au2O3,Au2|O3::sg::43,43,Fdd2,orthorhombic,mp-27253,materials_project,mp-27253,generated_spectra/all_1500/Au2O3_43/Au2O3_43.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0242,Au_12,Au_12,Au,Au,Au1::sg::12,12,C2/m,monoclinic,mp-1238808,materials_project,mp-1238808,generated_spectra/all_1500/Au_12/Au_12.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0243,Au_194,Au_194,Au,Au,Au1::sg::194,194,P6_3/mmc,hexagonal,mp-1008634,materials_project,mp-1008634,generated_spectra/all_1500/Au_194/Au_194.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0244,Au_229,Au_229,Au,Au,Au1::sg::229,229,Im-3m,cubic,mp-2647062,materials_project,mp-2647062,generated_spectra/all_1500/Au_229/Au_229.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0245,B10H13_110,B10H13_110,B10H13,B10H13,B10|H13::sg::110,110,I4_1cd,tetragonal,mp-29292,materials_project,mp-29292,generated_spectra/all_1500/B10H13_110/B10H13_110.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0246,B10H13_61,B10H13_61,B10H13,B10H13,B10|H13::sg::61,61,Pbca,orthorhombic,mp-776402,materials_project,mp-776402,generated_spectra/all_1500/B10H13_61/B10H13_61.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0247,B12S_160,B12S_160,B12S,B12S,B12|S1::sg::160,160,R3m,trigonal,mp-1228640,materials_project,mp-1228640,generated_spectra/all_1500/B12S_160/B12S_160.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0248,B12S_166,B12S_166,B12S,B12S,B12|S1::sg::166,166,R-3m,trigonal,mp-555170,materials_project,mp-555170,generated_spectra/all_1500/B12S_166/B12S_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0249,B13N2_166,B13N2_166,B13N2,B13N2,B13|N2::sg::166,166,R-3m,trigonal,mp-534,materials_project,mp-534,generated_spectra/all_1500/B13N2_166/B13N2_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0250,B17F27_2,B17F27_2,B17F27,B17F27,B17|F27::sg::2,2,P-1,triclinic,mp-30935,materials_project,mp-30935,generated_spectra/all_1500/B17F27_2/B17F27_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0251,B17H17S2_2,B17H17S2_2,B17H17S2,B17H17S2,B17|H17|S2::sg::2,2,P-1,triclinic,cod_7007538,cod,7007538,generated_spectra/all_1500/B17H17S2_2/B17H17S2_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0252,B2F3_13,B2F3_13,B2F3,B2F3,B2|F3::sg::13,13,P2/c,monoclinic,mp-1205212,materials_project,mp-1205212,generated_spectra/all_1500/B2F3_13/B2F3_13.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0253,B2O3_1,B2O3_1,B2O3,B2O3,B2|O3::sg::1,1,P1,triclinic,mp-1245025,materials_project,mp-1245025,generated_spectra/all_1500/B2O3_1/B2O3_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0254,B2O3_144,B2O3_144,B2O3,B2O3,B2|O3::sg::144,144,P3_1,trigonal,cod_2310732,cod,2310732,generated_spectra/all_1500/B2O3_144/B2O3_144.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0255,B2O3_36,B2O3_36,B2O3,B2O3,B2|O3::sg::36,36,Cmc2_1,orthorhombic,mp-717,materials_project,mp-717,generated_spectra/all_1500/B2O3_36/B2O3_36.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0256,B2O_164,B2O_164,B2O,B2O,B2|O1::sg::164,164,P-3m1,trigonal,mp-614006,materials_project,mp-614006,generated_spectra/all_1500/B2O_164/B2O_164.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0257,B2S3_167,B2S3_167,B2S3,B2S3,B2|S3::sg::167,167,R-3c,trigonal,mp-866066,materials_project,mp-866066,generated_spectra/all_1500/B2S3_167/B2S3_167.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0258,B2S3_88,B2S3_88,B2S3,B2S3,B2|S3::sg::88,88,I4_1/a,tetragonal,mp-1199451,materials_project,mp-1199451,generated_spectra/all_1500/B2S3_88/B2S3_88.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0259,B5F6_88,B5F6_88,B5F6,B5F6,B5|F6::sg::88,88,I4_1/a,tetragonal,mp-30936,materials_project,mp-30936,generated_spectra/all_1500/B5F6_88/B5F6_88.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0260,B5NO12_41,B5NO12_41,B5NO12,B5NO12,B5|N1|O12::sg::41,41,Aea2,orthorhombic,cod_2106906,cod,2106906,generated_spectra/all_1500/B5NO12_41/B5NO12_41.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0261,B6As_166,B6As_166,B6As,B6As,As1|B6::sg::166,166,R-3m,trigonal,mp-624,materials_project,mp-624,generated_spectra/all_1500/B6As_166/B6As_166.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0262,B8O_11,B8O_11,B8O,B8O,B8|O1::sg::11,11,P2_1/m,monoclinic,mp-530033,materials_project,mp-530033,generated_spectra/all_1500/B8O_11/B8O_11.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0263,B8O_12,B8O_12,B8O,B8O,B8|O1::sg::12,12,C2/m,monoclinic,mp-758933,materials_project,mp-758933,generated_spectra/all_1500/B8O_12/B8O_12.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0264,B8O_6,B8O_6,B8O,B8O,B8|O1::sg::6,6,Pm,monoclinic,mp-1228652,materials_project,mp-1228652,generated_spectra/all_1500/B8O_6/B8O_6.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0265,B8O_8,B8O_8,B8O,B8O,B8|O1::sg::8,8,Cm,monoclinic,mp-1228685,materials_project,mp-1228685,generated_spectra/all_1500/B8O_8/B8O_8.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0266,B9N_139,B9N_139,B9N,B9N,B9|N1::sg::139,139,I4/mmm,tetragonal,mp-1079812,materials_project,mp-1079812,generated_spectra/all_1500/B9N_139/B9N_139.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0267,BC5_44,BC5_44,BC5,BC5,B1|C5::sg::44,44,Imm2,orthorhombic,mp-1077743,materials_project,mp-1077743,generated_spectra/all_1500/BC5_44/BC5_44.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0268,BC_186,BC_186,BC,BC,B1|C1::sg::186,186,P6_3mc,hexagonal,mp-984728,materials_project,mp-984728,generated_spectra/all_1500/BC_186/BC_186.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0269,BCl_205,BCl_205,BCl,BCl,B1|Cl1::sg::205,205,Pa-3,cubic,mp-1199460,materials_project,mp-1199460,generated_spectra/all_1500/BCl_205/BCl_205.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0270,BF2_14,BF2_14,BF2,BF2,B1|F2::sg::14,14,P2_1/c,monoclinic,mp-27864,materials_project,mp-27864,generated_spectra/all_1500/BF2_14/BF2_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0271,BF3_14,BF3_14,BF3,BF3,B1|F3::sg::14,14,P2_1/c,monoclinic,mp-558149,materials_project,mp-558149,generated_spectra/all_1500/BF3_14/BF3_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0272,BF3_2,BF3_2,BF3,BF3,B1|F3::sg::2,2,P-1,triclinic,mp-27896,materials_project,mp-27896,generated_spectra/all_1500/BF3_2/BF3_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0273,BHO_14,BHO_14,BHO,BHO,B1|H1|O1::sg::14,14,P2_1/c,monoclinic,cod_1100109,cod,1100109,generated_spectra/all_1500/BHO_14/BHO_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0274,BN_1,BN_1,BN,BN,B1|N1::sg::1,1,P1,triclinic,mp-714851,materials_project,mp-714851,generated_spectra/all_1500/BN_1/BN_1.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0275,BN_107,BN_107,BN,BN,B1|N1::sg::107,107,I4mm,tetragonal,cod_4124654,cod,4124654,generated_spectra/all_1500/BN_107/BN_107.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0276,BN_136,BN_136,BN,BN,B1|N1::sg::136,136,P4_2/mnm,tetragonal,mp-13151,materials_project,mp-13151,generated_spectra/all_1500/BN_136/BN_136.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0277,BN_139,BN_139,BN,BN,B1|N1::sg::139,139,I4/mmm,tetragonal,mp-1060281,materials_project,mp-1060281,generated_spectra/all_1500/BN_139/BN_139.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0278,BN_14,BN_14,BN,BN,B1|N1::sg::14,14,P2_1/c,monoclinic,mp-569655,materials_project,mp-569655,generated_spectra/all_1500/BN_14/BN_14.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0279,BN_160,BN_160,BN,BN,B1|N1::sg::160,160,R3m,trigonal,mp-13150,materials_project,mp-13150,generated_spectra/all_1500/BN_160/BN_160.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0280,BN_164,BN_164,BN,BN,B1|N1::sg::164,164,P-3m1,trigonal,cod_1010330,cod,1010330,generated_spectra/all_1500/BN_164/BN_164.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0281,BN_191,BN_191,BN,BN,B1|N1::sg::191,191,P6/mmm,hexagonal,cod_1010331,cod,1010331,generated_spectra/all_1500/BN_191/BN_191.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0282,BN_42,BN_42,BN,BN,B1|N1::sg::42,42,Fmm2,orthorhombic,mp-685145,materials_project,mp-685145,generated_spectra/all_1500/BN_42/BN_42.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0283,BN_44,BN_44,BN,BN,B1|N1::sg::44,44,Imm2,orthorhombic,mp-1077506,materials_project,mp-1077506,generated_spectra/all_1500/BN_44/BN_44.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0284,BN_62,BN_62,BN,BN,B1|N1::sg::62,62,Pnma,orthorhombic,mp-644751,materials_project,mp-644751,generated_spectra/all_1500/BN_62/BN_62.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0285,BN_8,BN_8,BN,BN,B1|N1::sg::8,8,Cm,monoclinic,mp-1599,materials_project,mp-1599,generated_spectra/all_1500/BN_8/BN_8.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0286,BN_9,BN_9,BN,BN,B1|N1::sg::9,9,Cc,monoclinic,mp-344,materials_project,mp-344,generated_spectra/all_1500/BN_9/BN_9.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0287,BO3_145,BO3_145,BO3,BO3,B1|O3::sg::145,145,P3_2,trigonal,mp-1192099,materials_project,mp-1192099,generated_spectra/all_1500/BO3_145/BO3_145.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0288,BO3_2,BO3_2,BO3,BO3,B1|O3::sg::2,2,P-1,triclinic,mp-1214764,materials_project,mp-1214764,generated_spectra/all_1500/BO3_2/BO3_2.cif,benchmark_target_mapping,Target CIF path is relative to this release.
gen_0289,BP_186,BP_186,BP,BP,B1|P1::sg::186,186,P6_3mc,hexagonal,mp-1008559,materials_project,mp-1008559,generated_spectra/all_1500/BP_186/BP_186.cif,benchmark_target_mapping,Target CIF path is relative to this release.
