query_id,eval_id,sample_name,subset,source_type,source_database,source_origin,source_id,original_url,original_url_note,formula,formula_sum_from_cif,space_group,space_group_symbol,crystal_system,phase_id,target_phase_id,candidate_source_origin,spectrum_path,cif_path,json_path,theta_min_deg,theta_max_deg,num_points,intensity_min,intensity_max,is_real_spectrum,is_generated_spectrum,is_diagnostic_example,fit_status,warning_flags,notes
rruff__R060059-1,RRUFF:R060059-1,Mn4Be3Si3SO12_218,real_spectra,experimental,RRUFF,rruff,R060059-1,https://rruff.info/R060059,inferred_from_rruff_id,Mn4Be3Si3SO12,Mn8 Be6 Si6 S2 O24,218,P-43n,cubic,rruff_amcsd_0000973,rruff_amcsd_0000973,rruff,real_spectra/Mn4Be3Si3SO12_218/Mn4Be3Si3SO12_218.xy,real_spectra/Mn4Be3Si3SO12_218/Mn4Be3Si3SO12_218.cif,,5.0,90.0,8501,25.0,542.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070452-1,RRUFF:R070452-1,Mn5(PO5)4_15,real_spectra,experimental,RRUFF,rruff,R070452-1,https://rruff.info/R070452,inferred_from_rruff_id,Mn5(PO5)4,Mn20 P16 O80,15,C2/c,monoclinic,rruff_amcsd_0000314,rruff_amcsd_0000314,rruff,real_spectra/Mn5(PO5)4_15/Mn5(PO5)4_15.xy,real_spectra/Mn5(PO5)4_15/Mn5(PO5)4_15.cif,,5.0,90.0,8501,58.0,413.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000973,opXRD:000973,Mn6H7C2Cl5O13_1,real_spectra,experimental,opXRD,opxrd,973,,not_recorded_in_manifest,Mn6H7C2Cl5O13,Mn6 H7 C2 Cl5 O13,1,P1,triclinic,opxrd_000973,opxrd_000973,opxrd,real_spectra/Mn6H7C2Cl5O13_1/Mn6H7C2Cl5O13_1.xy,real_spectra/Mn6H7C2Cl5O13_1/Mn6H7C2Cl5O13_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
rruff__R070175-1,RRUFF:R070175-1,Mn7(AsO8)2_14,real_spectra,experimental,RRUFF,rruff,R070175-1,https://rruff.info/R070175,inferred_from_rruff_id,Mn7(AsO8)2,Mn14 As4 O32,14,P2_1/c,monoclinic,rruff_amcsd_0000169,rruff_amcsd_0000169,rruff,real_spectra/Mn7(AsO8)2_14/Mn7(AsO8)2_14.xy,real_spectra/Mn7(AsO8)2_14/Mn7(AsO8)2_14.cif,,5.0,90.0,8501,79.0,475.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050385-1,RRUFF:R050385-1,Mn7SiO12_142,real_spectra,experimental,RRUFF,rruff,R050385-1,https://rruff.info/R050385,inferred_from_rruff_id,Mn7SiO12,Mn56 Si8 O96,142,I4_1/acd,tetragonal,rruff_amcsd_0000543,rruff_amcsd_0000543,rruff,real_spectra/Mn7SiO12_142/Mn7SiO12_142.xy,real_spectra/Mn7SiO12_142/Mn7SiO12_142.cif,,5.0,90.0,8501,64.0,898.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R100002-1,RRUFF:R100002-1,MnCO3_167,real_spectra,experimental,RRUFF,rruff,R100002-1,https://rruff.info/R100002,inferred_from_rruff_id,MnCO3,Mn6 C6 O18,167,R-3c,trigonal_hex,rruff_amcsd_0000100,rruff_amcsd_0000100,rruff,real_spectra/MnCO3_167/MnCO3_167.xy,real_spectra/MnCO3_167/MnCO3_167.cif,,5.0,90.0,8501,338.0,6279.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070593-1,RRUFF:R070593-1,MnHO2_14,real_spectra,experimental,RRUFF,rruff,R070593-1,https://rruff.info/R070593,inferred_from_rruff_id,MnHO2,Mn4 H4 O8,14,P2_1/c,monoclinic,rruff_amcsd_0013942,rruff_amcsd_0013942,rruff,real_spectra/MnHO2_14/MnHO2_14.xy,real_spectra/MnHO2_14/MnHO2_14.cif,,5.0,90.0,8501,83.0,3231.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070506-1,RRUFF:R070506-1,MnS2_205,real_spectra,experimental,RRUFF,rruff,R070506-1,https://rruff.info/R070506,inferred_from_rruff_id,MnS2,Mn4 S8,205,Pa-3,cubic,rruff_amcsd_0010545,rruff_amcsd_0010545,rruff,real_spectra/MnS2_205/MnS2_205.xy,real_spectra/MnS2_205/MnS2_205.cif,,5.0,90.0,8501,23.0,973.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070174-1,RRUFF:R070174-1,MnS_225,real_spectra,experimental,RRUFF,rruff,R070174-1,https://rruff.info/R070174,inferred_from_rruff_id,MnS,Mn4 S4,225,Fm-3m,cubic,rruff_amcsd_0007512,rruff_amcsd_0007512,rruff,real_spectra/MnS_225/MnS_225.xy,real_spectra/MnS_225/MnS_225.cif,,5.0,90.0,8501,41.0,1250.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050002-1,RRUFF:R050002-1,MnSi6Pb8O21_167,real_spectra,experimental,RRUFF,rruff,R050002-1,https://rruff.info/R050002,inferred_from_rruff_id,MnSi6Pb8O21,Mn6 Si36 Pb48 O126,167,R-3c,trigonal_hex,rruff_amcsd_0009300,rruff_amcsd_0009300,rruff,real_spectra/MnSi6Pb8O21_167/MnSi6Pb8O21_167.xy,real_spectra/MnSi6Pb8O21_167/MnSi6Pb8O21_167.cif,,5.0,90.0,8501,2.0,462.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060900-1,RRUFF:R060900-1,MnWO4_13,real_spectra,experimental,RRUFF,rruff,R060900-1,https://rruff.info/R060900,inferred_from_rruff_id,MnWO4,Mn2 W2 O8,13,P2/c,monoclinic,rruff_amcsd_0011051,rruff_amcsd_0011051,rruff,real_spectra/MnWO4_13/MnWO4_13.xy,real_spectra/MnWO4_13/MnWO4_13.cif,,5.0,90.0,8501,6.0,347.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R100218-1,RRUFF:R100218-1,MoO2_14,real_spectra,experimental,RRUFF,rruff,R100218-1,https://rruff.info/R100218,inferred_from_rruff_id,MoO2,Mo4 O8,14,P2_1/c,monoclinic,rruff_amcsd_0011769,rruff_amcsd_0011769,rruff,real_spectra/MoO2_14/MoO2_14.xy,real_spectra/MoO2_14/MoO2_14.cif,,5.0,90.0,8501,10.0,8034.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R100217-1,RRUFF:R100217-1,MoO3_62,real_spectra,experimental,RRUFF,rruff,R100217-1,https://rruff.info/R100217,inferred_from_rruff_id,MoO3,Mo4 O12,62,Pnma,orthorhombic,rruff_amcsd_0012869,rruff_amcsd_0012869,rruff,real_spectra/MoO3_62/MoO3_62.xy,real_spectra/MoO3_62/MoO3_62.cif,,5.0,90.0,8501,14.0,3337.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050501-1,RRUFF:R050501-1,MoPbO4_88,real_spectra,experimental,RRUFF,rruff,R050501-1,https://rruff.info/R050501,inferred_from_rruff_id,MoPbO4,Mo4 Pb4 O16,88,I4_1/a,tetragonal,rruff_amcsd_0010618,rruff_amcsd_0010618,rruff,real_spectra/MoPbO4_88/MoPbO4_88.xy,real_spectra/MoPbO4_88/MoPbO4_88.cif,,5.0,90.0,8501,0.0,710.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070562-1,RRUFF:R070562-1,Na2AlSi3HO9_2,real_spectra,experimental,RRUFF,rruff,R070562-1,https://rruff.info/R070562,inferred_from_rruff_id,Na2AlSi3HO9,Na4 Al2 Si6 H2 O18,2,P-1,triclinic,rruff_amcsd_0000399,rruff_amcsd_0000399,rruff,real_spectra/Na2AlSi3HO9_2/Na2AlSi3HO9_2.xy,real_spectra/Na2AlSi3HO9_2/Na2AlSi3HO9_2.cif,,5.0,90.0,8501,5.0,1306.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000408,opXRD:000408,Na2AlV5H22O25_1,real_spectra,experimental,opXRD,opxrd,408,,not_recorded_in_manifest,Na2AlV5H22O25,Na2 Al1 V5 H22 O25,1,P1,triclinic,opxrd_000408,opxrd_000408,opxrd,real_spectra/Na2AlV5H22O25_1/Na2AlV5H22O25_1.xy,real_spectra/Na2AlV5H22O25_1/Na2AlV5H22O25_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050661-1,RRUFF:R050661-1,Na2B4H8O11_14,real_spectra,experimental,RRUFF,rruff,R050661-1,https://rruff.info/R050661,inferred_from_rruff_id,Na2B4H8O11,Na8 B16 H32 O44,14,P2_1/c,monoclinic,rruff_amcsd_0000300,rruff_amcsd_0000300,rruff,real_spectra/Na2B4H8O11_14/Na2B4H8O11_14.xy,real_spectra/Na2B4H8O11_14/Na2B4H8O11_14.cif,,5.0,90.0,8501,4.0,2537.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060645-1,RRUFF:R060645-1,Na2B5H5O12_2,real_spectra,experimental,RRUFF,rruff,R060645-1,https://rruff.info/R060645,inferred_from_rruff_id,Na2B5H5O12,Na4 B10 H10 O24,2,P-1,triclinic,rruff_amcsd_0000304,rruff_amcsd_0000304,rruff,real_spectra/Na2B5H5O12_2/Na2B5H5O12_2.xy,real_spectra/Na2B5H5O12_2/Na2B5H5O12_2.cif,,5.0,90.0,8501,5.0,1418.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050350-1,RRUFF:R050350-1,Na2Ca(SO4)2_15,real_spectra,experimental,RRUFF,rruff,R050350-1,https://rruff.info/R050350,inferred_from_rruff_id,Na2Ca(SO4)2,Na8 Ca4 S8 O32,15,C2/c,monoclinic,rruff_amcsd_0000158,rruff_amcsd_0000158,rruff,real_spectra/Na2Ca(SO4)2_15/Na2Ca(SO4)2_15.xy,real_spectra/Na2Ca(SO4)2_15/Na2Ca(SO4)2_15.cif,,5.0,90.0,8501,1.0,617.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050248-1,RRUFF:R050248-1,Na2Ca2(CO3)3_38,real_spectra,experimental,RRUFF,rruff,R050248-1,https://rruff.info/R050248,inferred_from_rruff_id,Na2Ca2(CO3)3,Na4 Ca4 C6 O18,38,Amm2,orthorhombic,rruff_amcsd_0013288,rruff_amcsd_0013288,rruff,real_spectra/Na2Ca2(CO3)3_38/Na2Ca2(CO3)3_38.xy,real_spectra/Na2Ca2(CO3)3_38/Na2Ca2(CO3)3_38.cif,,5.0,90.0,8501,0.0,497.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040139-1,RRUFF:R040139-1,Na2Ca2Al6Si9(H8O19)2_43,real_spectra,experimental,RRUFF,rruff,R040139-1,https://rruff.info/R040139,inferred_from_rruff_id,Na2Ca2Al6Si9(H8O19)2,Na16 Ca16 Al48 Si72 H128 O304,43,Fdd2,orthorhombic,rruff_amcsd_0006834,rruff_amcsd_0006834,rruff,real_spectra/Na2Ca2Al6Si9(H8O19)2_43/Na2Ca2Al6Si9(H8O19)2_43.xy,real_spectra/Na2Ca2Al6Si9(H8O19)2_43/Na2Ca2Al6Si9(H8O19)2_43.cif,,5.0,90.0,8500,2.0,684.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040146-1,RRUFF:R040146-1,Na2CaH10C2O11_15,real_spectra,experimental,RRUFF,rruff,R040146-1,https://rruff.info/R040146,inferred_from_rruff_id,Na2CaH10C2O11,Na8 Ca4 H40 C8 O44,15,C2/c,monoclinic,rruff_amcsd_0012679,rruff_amcsd_0012679,rruff,real_spectra/Na2CaH10C2O11_15/Na2CaH10C2O11_15.xy,real_spectra/Na2CaH10C2O11_15/Na2CaH10C2O11_15.cif,,5.0,90.0,8500,0.0,749.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R061034-1,RRUFF:R061034-1,Na2LiFe(Si2O5)3_64,real_spectra,experimental,RRUFF,rruff,R061034-1,https://rruff.info/R061034,inferred_from_rruff_id,Na2LiFe(Si2O5)3,Na16 Li8 Fe8 Si48 O120,64,Cmce,orthorhombic,rruff_amcsd_0010800,rruff_amcsd_0010800,rruff,real_spectra/Na2LiFe(Si2O5)3_64/Na2LiFe(Si2O5)3_64.xy,real_spectra/Na2LiFe(Si2O5)3_64/Na2LiFe(Si2O5)3_64.cif,,5.0,90.0,8501,14.0,612.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040183-1,RRUFF:R040183-1,Na2SO4_70,real_spectra,experimental,RRUFF,rruff,R040183-1,https://rruff.info/R040183,inferred_from_rruff_id,Na2SO4,Na16 S8 O32,70,Fddd,orthorhombic,rruff_amcsd_0005113,rruff_amcsd_0005113,rruff,real_spectra/Na2SO4_70/Na2SO4_70.xy,real_spectra/Na2SO4_70/Na2SO4_70.cif,,5.0,90.0,8500,0.0,992.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060960-1,RRUFF:R060960-1,Na2Ti2Si2O9_60,real_spectra,experimental,RRUFF,rruff,R060960-1,https://rruff.info/R060960,inferred_from_rruff_id,Na2Ti2Si2O9,Na8 Ti8 Si8 O36,60,Pbcn,orthorhombic,rruff_amcsd_0001064,rruff_amcsd_0001064,rruff,real_spectra/Na2Ti2Si2O9_60/Na2Ti2Si2O9_60.xy,real_spectra/Na2Ti2Si2O9_60/Na2Ti2Si2O9_60.cif,,5.0,90.0,8501,0.0,715.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R061088-1,RRUFF:R061088-1,Na2TiFe5(Si3O10)2_2,real_spectra,experimental,RRUFF,rruff,R061088-1,https://rruff.info/R061088,inferred_from_rruff_id,Na2TiFe5(Si3O10)2,Na4 Ti2 Fe10 Si12 O40,2,P-1,triclinic,rruff_amcsd_0000224,rruff_amcsd_0000224,rruff,real_spectra/Na2TiFe5(Si3O10)2_2/Na2TiFe5(Si3O10)2_2.xy,real_spectra/Na2TiFe5(Si3O10)2_2/Na2TiFe5(Si3O10)2_2.cif,,5.0,90.0,8501,45.0,317.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060214-1,RRUFF:R060214-1,Na2Zr(SiO3)6_57,real_spectra,experimental,RRUFF,rruff,R060214-1,https://rruff.info/R060214,inferred_from_rruff_id,Na2Zr(SiO3)6,Na8 Zr4 Si24 O72,57,Pbcm,orthorhombic,rruff_amcsd_0000303,rruff_amcsd_0000303,rruff,real_spectra/Na2Zr(SiO3)6_57/Na2Zr(SiO3)6_57.xy,real_spectra/Na2Zr(SiO3)6_57/Na2Zr(SiO3)6_57.cif,,5.0,90.0,8501,4.0,852.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000732,opXRD:000732,Na3CaCuSi4(HO6)2_1,real_spectra,experimental,opXRD,opxrd,732,,not_recorded_in_manifest,Na3CaCuSi4(HO6)2,Na3 Ca1 Cu1 Si4 H2 O12,1,P1,triclinic,opxrd_000732,opxrd_000732,opxrd,real_spectra/Na3CaCuSi4(HO6)2_1/Na3CaCuSi4(HO6)2_1.xy,real_spectra/Na3CaCuSi4(HO6)2_1/Na3CaCuSi4(HO6)2_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070576-1,RRUFF:R070576-1,Na4Be2Si6SnO20_9,real_spectra,experimental,RRUFF,rruff,R070576-1,https://rruff.info/R070576,inferred_from_rruff_id,Na4Be2Si6SnO20,Na16 Be8 Si24 Sn4 O80,9,Cc,monoclinic,rruff_amcsd_0015600,rruff_amcsd_0015600,rruff,real_spectra/Na4Be2Si6SnO20_9/Na4Be2Si6SnO20_9.xy,real_spectra/Na4Be2Si6SnO20_9/Na4Be2Si6SnO20_9.cif,,5.0,90.0,8501,2.0,542.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060786-1,RRUFF:R060786-1,Na4Ca4Be4AlSi7(O6F)4_82,real_spectra,experimental,RRUFF,rruff,R060786-1,https://rruff.info/R060786,inferred_from_rruff_id,Na4Ca4Be4AlSi7(O6F)4,Na8 Ca8 Be8 Al2 Si14 O48 F8,82,I-4,tetragonal,rruff_amcsd_0005779,rruff_amcsd_0005779,rruff,real_spectra/Na4Ca4Be4AlSi7(O6F)4_82/Na4Ca4Be4AlSi7(O6F)4_82.xy,real_spectra/Na4Ca4Be4AlSi7(O6F)4_82/Na4Ca4Be4AlSi7(O6F)4_82.cif,,5.0,90.0,8501,0.0,588.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000284,opXRD:000284,Na4Ce2(CO3)5_1,real_spectra,experimental,opXRD,opxrd,284,,not_recorded_in_manifest,Na4Ce2(CO3)5,Na8 Ce4 C10 O30,1,P1,triclinic,opxrd_000284,opxrd_000284,opxrd,real_spectra/Na4Ce2(CO3)5_1/Na4Ce2(CO3)5_1.xy,real_spectra/Na4Ce2(CO3)5_1/Na4Ce2(CO3)5_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050412-1,RRUFF:R050412-1,Na5Al3F14_128,real_spectra,experimental,RRUFF,rruff,R050412-1,https://rruff.info/R050412,inferred_from_rruff_id,Na5Al3F14,Na10 Al6 F28,128,P4/mnc,tetragonal,rruff_amcsd_0013413,rruff_amcsd_0013413,rruff,real_spectra/Na5Al3F14_128/Na5Al3F14_128.xy,real_spectra/Na5Al3F14_128/Na5Al3F14_128.cif,,5.0,90.0,8501,0.0,596.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050479-1,RRUFF:R050479-1,Na6S2ClO8F_225,real_spectra,experimental,RRUFF,rruff,R050479-1,https://rruff.info/R050479,inferred_from_rruff_id,Na6S2ClO8F,Na24 S8 Cl4 O32 F4,225,Fm-3m,cubic,rruff_amcsd_0010549,rruff_amcsd_0010549,rruff,real_spectra/Na6S2ClO8F_225/Na6S2ClO8F_225.xy,real_spectra/Na6S2ClO8F_225/Na6S2ClO8F_225.cif,,5.0,90.0,8501,0.0,807.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__001183,opXRD:001183,Na6TiNbSi2PO13_1,real_spectra,experimental,opXRD,opxrd,1183,,not_recorded_in_manifest,Na6TiNbSi2PO13,Na6 Ti1 Nb1 Si2 P1 O13,1,P1,triclinic,opxrd_000002,opxrd_000002,opxrd,real_spectra/Na6TiNbSi2PO13_1/Na6TiNbSi2PO13_1.xy,real_spectra/Na6TiNbSi2PO13_1/Na6TiNbSi2PO13_1.cif,,5.0,90.0,8501,0.0,100.0,true,false,false,fit_quality_filtered,"[""marginal_peak_match""]",Real experimental spectrum with curated source mapping.
rruff__R050220-1,RRUFF:R050220-1,NaAl(SiO3)2_15,real_spectra,experimental,RRUFF,rruff,R050220-1,https://rruff.info/R050220,inferred_from_rruff_id,NaAl(SiO3)2,Na4 Al4 Si8 O24,15,C2/c,monoclinic,rruff_amcsd_0000147,rruff_amcsd_0000147,rruff,real_spectra/NaAl(SiO3)2_15/NaAl(SiO3)2_15.xy,real_spectra/NaAl(SiO3)2_15/NaAl(SiO3)2_15.cif,,5.0,90.0,8501,1.0,906.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050643-1,RRUFF:R050643-1,NaAl3(PO7)2_92,real_spectra,experimental,RRUFF,rruff,R050643-1,https://rruff.info/R050643,inferred_from_rruff_id,NaAl3(PO7)2,Na4 Al12 P8 O56,92,P4_12_12,tetragonal,rruff_amcsd_0014451,rruff_amcsd_0014451,rruff,real_spectra/NaAl3(PO7)2_92/NaAl3(PO7)2_92.xy,real_spectra/NaAl3(PO7)2_92/NaAl3(PO7)2_92.cif,,5.0,90.0,8501,1.0,1301.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050126-1,RRUFF:R050126-1,NaAl3P2(HO3)4_14,real_spectra,experimental,RRUFF,rruff,R050126-1,https://rruff.info/R050126,inferred_from_rruff_id,NaAl3P2(HO3)4,Na4 Al12 P8 H16 O48,14,P2_1/c,monoclinic,rruff_amcsd_0009508,rruff_amcsd_0009508,rruff,real_spectra/NaAl3P2(HO3)4_14/NaAl3P2(HO3)4_14.xy,real_spectra/NaAl3P2(HO3)4_14/NaAl3P2(HO3)4_14.cif,,5.0,90.0,8501,1.0,4542.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060132-1,RRUFF:R060132-1,NaAl6Fe3Si6B3O30F_160,real_spectra,experimental,RRUFF,rruff,R060132-1,https://rruff.info/R060132,inferred_from_rruff_id,NaAl6Fe3Si6B3O30F,Na3 Al18 Fe9 Si18 B9 O90 F3,160,R3m,trigonal_hex,rruff_amcsd_0018672,rruff_amcsd_0018672,rruff,real_spectra/NaAl6Fe3Si6B3O30F_160/NaAl6Fe3Si6B3O30F_160.xy,real_spectra/NaAl6Fe3Si6B3O30F_160/NaAl6Fe3Si6B3O30F_160.cif,,5.0,90.0,8501,35.0,498.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R070268-1,RRUFF:R070268-1,NaAlSi3O8_2,real_spectra,experimental,RRUFF,rruff,R070268-1,https://rruff.info/R070268,inferred_from_rruff_id,NaAlSi3O8,Na2 Al2 Si6 O16,2,P-1,triclinic,rruff_amcsd_0000595,rruff_amcsd_0000595,rruff,real_spectra/NaAlSi3O8_2/NaAlSi3O8_2.xy,real_spectra/NaAlSi3O8_2/NaAlSi3O8_2.cif,,5.0,90.0,8501,2.0,3324.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060299-1,RRUFF:R060299-1,NaBePO4_14,real_spectra,experimental,RRUFF,rruff,R060299-1,https://rruff.info/R060299,inferred_from_rruff_id,NaBePO4,Na12 Be12 P12 O48,14,P2_1/c,monoclinic,rruff_amcsd_0015544,rruff_amcsd_0015544,rruff,real_spectra/NaBePO4_14/NaBePO4_14.xy,real_spectra/NaBePO4_14/NaBePO4_14.cif,,5.0,90.0,8501,3.0,641.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060101-1,RRUFF:R060101-1,NaCa2Si3HO9_2,real_spectra,experimental,RRUFF,rruff,R060101-1,https://rruff.info/R060101,inferred_from_rruff_id,NaCa2Si3HO9,Na2 Ca4 Si6 H2 O18,2,P-1,triclinic,rruff_amcsd_0010648,rruff_amcsd_0010648,rruff,real_spectra/NaCa2Si3HO9_2/NaCa2Si3HO9_2.xy,real_spectra/NaCa2Si3HO9_2/NaCa2Si3HO9_2.cif,,5.0,90.0,8501,0.0,403.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050565-1,RRUFF:R050565-1,NaCa3UH16C3SO25F_2,real_spectra,experimental,RRUFF,rruff,R050565-1,https://rruff.info/R050565,inferred_from_rruff_id,NaCa3UH16C3SO25F,Na2 Ca6 U2 H32 C6 S2 O50 F2,2,P-1,triclinic,rruff_amcsd_0015705,rruff_amcsd_0015705,rruff,real_spectra/NaCa3UH16C3SO25F_2/NaCa3UH16C3SO25F_2.xy,real_spectra/NaCa3UH16C3SO25F_2/NaCa3UH16C3SO25F_2.cif,,5.0,90.0,8501,2.0,1886.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
opxrd__000606,opXRD:000606,NaCaAlH2CClO4_1,real_spectra,experimental,opXRD,opxrd,606,,not_recorded_in_manifest,NaCaAlH2CClO4,Na1 Ca1 Al1 H2 C1 Cl1 O4,1,P1,triclinic,opxrd_000606,opxrd_000606,opxrd,real_spectra/NaCaAlH2CClO4_1/NaCaAlH2CClO4_1.xy,real_spectra/NaCaAlH2CClO4_1/NaCaAlH2CClO4_1.cif,,0.0,90.0,9001,0.0,100.0,true,false,false,fit_quality_filtered,"[""trimmed_below_5deg""]",Real experimental spectrum with curated source mapping.
rruff__R050284-1,RRUFF:R050284-1,NaCaB5(H5O7)2_14,real_spectra,experimental,RRUFF,rruff,R050284-1,https://rruff.info/R050284,inferred_from_rruff_id,NaCaB5(H5O7)2,Na4 Ca4 B20 H40 O56,14,P2_1/c,monoclinic,rruff_amcsd_0009784,rruff_amcsd_0009784,rruff,real_spectra/NaCaB5(H5O7)2_14/NaCaB5(H5O7)2_14.xy,real_spectra/NaCaB5(H5O7)2_14/NaCaB5(H5O7)2_14.cif,,5.0,90.0,8501,1.0,1923.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050062-1,RRUFF:R050062-1,NaCaB5H16O17_2,real_spectra,experimental,RRUFF,rruff,R050062-1,https://rruff.info/R050062,inferred_from_rruff_id,NaCaB5H16O17,Na2 Ca2 B10 H32 O34,2,P-1,triclinic,rruff_amcsd_0000611,rruff_amcsd_0000611,rruff,real_spectra/NaCaB5H16O17_2/NaCaB5H16O17_2.xy,real_spectra/NaCaB5H16O17_2/NaCaB5H16O17_2.cif,,5.0,90.0,8501,2.0,1351.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R050004-1,RRUFF:R050004-1,NaCaBeSi2O6F_19,real_spectra,experimental,RRUFF,rruff,R050004-1,https://rruff.info/R050004,inferred_from_rruff_id,NaCaBeSi2O6F,Na4 Ca4 Be4 Si8 O24 F4,19,P2_12_12_1,orthorhombic,rruff_amcsd_0005227,rruff_amcsd_0005227,rruff,real_spectra/NaCaBeSi2O6F_19/NaCaBeSi2O6F_19.xy,real_spectra/NaCaBeSi2O6F_19/NaCaBeSi2O6F_19.cif,,5.0,90.0,8501,1.0,549.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R060916-1,RRUFF:R060916-1,NaF_225,real_spectra,experimental,RRUFF,rruff,R060916-1,https://rruff.info/R060916,inferred_from_rruff_id,NaF,Na4 F4,225,Fm-3m,cubic,rruff_amcsd_0009251,rruff_amcsd_0009251,rruff,real_spectra/NaF_225/NaF_225.xy,real_spectra/NaF_225/NaF_225.cif,,5.0,90.0,8501,5.0,1714.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
rruff__R040054-1,RRUFF:R040054-1,NaFe(SiO3)2_15,real_spectra,experimental,RRUFF,rruff,R040054-1,https://rruff.info/R040054,inferred_from_rruff_id,NaFe(SiO3)2,Na4 Fe4 Si8 O24,15,C2/c,monoclinic,rruff_amcsd_0000336,rruff_amcsd_0000336,rruff,real_spectra/NaFe(SiO3)2_15/NaFe(SiO3)2_15.xy,real_spectra/NaFe(SiO3)2_15/NaFe(SiO3)2_15.cif,,5.0,89.99,8500,100.0,824.0,true,false,false,fit_quality_filtered,[],Real experimental spectrum with curated source mapping.
